Order_ID,Date,Time_order,Time_checkout,Amount_price,Reservation_ID,Customer_ID,Table_ID
35581,2025-03-09,15:30:00,16:23:00,116.11,19.0,WN7777,T28
35582,2025-03-22,11:00:00,11:43:00,60.55,50.0,KE9893,T9
35583,2025-04-26,19:30:00,21:07:00,115.84,,,T15
35584,2025-01-04,23:00:00,00:15:00,28.97,,,T2
35585,2025-01-05,11:30:00,12:07:00,140.48,7.0,NH5222,T21
35586,2024-12-25,20:00:00,21:44:00,12.6,,,T2
35587,2025-03-13,21:30:00,23:08:00,72.15,43.0,SQ9336,T6
35588,2025-03-07,11:00:00,12:39:00,94.66,6.0,LA3959,T14
35589,2025-02-26,12:30:00,13:59:00,70.23,,AZ1593,T4
35590,2025-03-08,23:30:00,00:46:00,327.23,90.0,SK3956,T28
35591,2025-03-29,15:30:00,16:46:00,199.98,10.0,TG4764,T9
35592,2025-04-02,23:00:00,00:49:00,273.84,28.0,AM2109,T15
35593,2025-04-18,21:00:00,21:41:00,100.14,92.0,KL6524,T14
35594,2025-03-11,18:30:00,19:03:00,265.51,,AC9073,T18
35595,2024-12-01,22:00:00,23:26:00,86.35,38.0,NZ4614,T10
35596,2025-03-28,14:30:00,15:25:00,319.07,15.0,BA1583,T27
35597,2025-02-03,12:30:00,14:10:00,9.86,,QF3279,T2
35598,2025-01-22,18:00:00,19:38:00,113.24,75.0,UA6565,T16
35599,2025-04-04,19:30:00,20:22:00,154.07,26.0,NZ9915,T4
35600,2025-02-25,19:30:00,20:33:00,97.88,9.0,EK8568,T6
35601,2025-04-29,19:00:00,20:15:00,78.31,,,T5
35602,2024-12-08,17:00:00,17:41:00,423.79,22.0,IB4367,T26
35603,2025-01-26,16:00:00,16:48:00,84.58,,,T9
35604,2025-05-01,13:30:00,14:19:00,46.05,,SQ5766,T8
35605,2025-01-31,23:30:00,00:29:00,47.09,9.0,EK8568,T6
35606,2025-05-16,17:00:00,17:49:00,131.47,28.0,AM2109,T14
35607,2025-01-09,14:30:00,16:08:00,135.92,,,T4
35608,2025-04-08,18:00:00,18:44:00,133.29,81.0,AA9509,T13
35609,2025-04-20,13:00:00,14:39:00,233.77,,,T11
35610,2025-04-27,15:00:00,16:59:00,44.8,,SQ5766,T6
35611,2025-04-20,12:30:00,13:19:00,118.79,,TG5589,T12
35612,2024-12-07,12:00:00,12:32:00,77.98,14.0,EK7825,T6
35613,2025-01-21,11:00:00,12:38:00,123.39,79.0,QR5279,T16
35614,2024-12-14,14:00:00,14:50:00,150.83,,IB7458,T25
35615,2024-12-01,22:00:00,22:51:00,290.31,72.0,AI1298,T19
35616,2025-01-08,20:30:00,21:52:00,152.4,48.0,IB7458,T12
35617,2025-01-21,18:00:00,18:39:00,119.01,,,T30
35618,2025-01-03,20:30:00,22:04:00,91.76,,,T30
35619,2025-02-15,22:30:00,00:21:00,221.36,,,T15
35620,2025-04-18,12:00:00,12:41:00,47.29,,QF9924,T2
35621,2024-12-16,23:30:00,00:11:00,38.52,,SK2136,T11
35622,2025-03-01,20:00:00,21:25:00,136.25,,NZ4614,T27
35623,2025-01-22,16:30:00,17:50:00,79.04,43.0,SQ9336,T6
35624,2025-02-15,18:30:00,20:07:00,79.21,,DL4188,T6
35625,2025-02-12,18:30:00,20:02:00,23.64,26.0,NZ9915,T2
35626,2024-12-13,23:30:00,01:01:00,70.48,9.0,EK8568,T7
35627,2025-02-21,23:00:00,00:15:00,121.1,43.0,SQ9336,T1
35628,2025-02-02,12:00:00,13:50:00,11.57,,,T6
35629,2024-12-07,23:00:00,00:38:00,98.94,92.0,KL6524,T9
35630,2025-04-07,21:00:00,22:03:00,41.52,,NZ9915,T5
35631,2024-12-07,17:30:00,18:02:00,65.87,,UA8685,T3
35632,2025-02-09,14:00:00,14:48:00,135.11,69.0,QF3279,T19
35633,2024-12-02,23:30:00,00:03:00,69.37,84.0,AC9073,T7
35634,2025-02-09,14:30:00,15:09:00,238.77,29.0,TG6898,T23
35635,2025-05-31,20:00:00,21:25:00,474.5,55.0,SK7967,T31
35636,2025-02-15,13:00:00,13:36:00,76.25,11.0,QF9924,T15
35637,2024-12-25,19:00:00,19:46:00,380.92,77.0,TG7834,T26
35638,2025-02-01,16:30:00,17:02:00,152.13,62.0,AM8076,T27
35639,2025-02-03,14:30:00,15:44:00,64.67,70.0,AM4035,T10
35640,2025-01-02,15:30:00,16:15:00,180.67,66.0,AC7816,T24
35641,2025-02-14,19:30:00,20:57:00,9.54,,,T4
35642,2025-05-31,11:30:00,12:35:00,148.7,,,T10
35643,2025-05-21,11:30:00,12:25:00,156.18,50.0,KE9893,T15
35644,2025-01-23,14:00:00,14:43:00,169.94,75.0,UA6565,T16
35645,2025-02-22,16:30:00,17:04:00,142.14,11.0,QF9924,T9
35646,2025-04-26,16:30:00,17:40:00,55.41,14.0,EK7825,T6
35647,2025-05-28,15:30:00,16:00:00,134.13,28.0,AM2109,T12
35648,2024-12-08,21:00:00,21:56:00,50.31,,,T4
35649,2025-04-12,21:30:00,23:02:00,48.95,,,T6
35650,2025-04-21,20:00:00,21:26:00,179.3,49.0,KE2015,T29
35651,2025-02-08,22:00:00,23:15:00,119.64,96.0,SQ9484,T12
35652,2025-02-28,11:00:00,11:55:00,107.57,46.0,BA2226,T23
35653,2025-02-08,21:00:00,21:31:00,93.31,,,T7
35654,2024-12-30,21:30:00,22:56:00,137.41,,AF4268,T15
35655,2025-01-13,17:30:00,18:54:00,298.58,13.0,KE7499,T22
35656,2025-04-28,20:00:00,21:51:00,89.6,,AA5870,T26
35657,2025-03-08,21:30:00,22:09:00,29.83,75.0,UA6565,T13
35658,2025-01-10,19:30:00,20:33:00,64.74,,,T3
35659,2025-04-22,11:00:00,12:17:00,213.16,,,T26
35660,2025-01-29,20:00:00,21:38:00,103.87,9.0,EK8568,T3
35661,2024-12-30,14:00:00,15:33:00,4.27,,AC9073,T2
35662,2024-12-21,17:30:00,19:00:00,206.67,,AV2754,T27
35663,2025-05-12,19:30:00,21:23:00,92.35,14.0,EK7825,T6
35664,2025-05-25,15:00:00,15:44:00,181.34,97.0,AA3291,T28
35665,2025-05-15,16:30:00,17:26:00,45.1,,SQ6672,T7
35666,2025-05-04,15:30:00,16:56:00,104.62,50.0,KE9893,T12
35667,2025-03-24,13:00:00,14:02:00,96.29,,,T8
35668,2025-05-02,18:30:00,19:59:00,63.34,,NH5222,T2
35669,2025-02-26,21:30:00,22:51:00,221.71,,IB4367,T13
35670,2024-12-20,18:00:00,18:37:00,132.75,,,T6
35671,2025-01-20,18:30:00,19:25:00,66.26,,AA6083,T31
35672,2025-04-15,19:00:00,19:31:00,238.43,67.0,EK3787,T20
35673,2025-05-01,18:00:00,18:36:00,46.02,,,T6
35674,2025-03-01,23:30:00,00:41:00,84.98,21.0,SQ2917,T10
35675,2025-03-25,17:00:00,17:38:00,255.88,99.0,QF9924,T29
35676,2025-01-09,19:00:00,19:30:00,66.48,,EK3787,T28
35677,2025-05-15,19:00:00,19:40:00,45.67,,,T23
35678,2025-01-24,15:00:00,16:48:00,250.75,,,T30
35679,2025-03-25,16:30:00,17:42:00,87.96,53.0,TG3912,T6
35680,2025-01-15,11:00:00,12:05:00,161.82,,,T9
35681,2025-03-03,16:00:00,16:34:00,115.77,,SA3890,T10
35682,2025-01-21,17:30:00,18:24:00,203.15,12.0,SA8416,T16
35683,2025-03-25,20:00:00,21:10:00,166.95,,AF4268,T15
35684,2024-12-18,12:30:00,14:29:00,106.26,,QF3279,T1
35685,2025-04-26,19:00:00,19:41:00,34.95,21.0,SQ2917,T10
35686,2024-12-30,16:30:00,17:10:00,172.06,,,T11
35687,2025-04-01,15:30:00,16:33:00,134.68,84.0,AC9073,T4
35688,2025-01-30,21:30:00,22:28:00,141.36,2.0,KE8581,T19
35689,2025-02-24,18:30:00,19:25:00,53.08,,,T7
35690,2025-03-21,21:30:00,22:25:00,112.05,,,T30
35691,2025-03-30,16:00:00,17:23:00,157.77,10.0,TG4764,T17
35692,2025-03-14,17:00:00,18:38:00,60.17,,,T2
35693,2024-12-04,12:00:00,12:52:00,58.62,65.0,AF9744,T11
35694,2025-01-24,20:30:00,21:59:00,61.91,,,T6
35695,2024-12-13,15:30:00,16:23:00,388.65,15.0,BA1583,T26
35696,2025-01-26,14:00:00,14:51:00,151.69,5.0,QF4544,T15
35697,2024-12-21,17:30:00,19:12:00,31.68,,UA5839,T7
35698,2024-12-06,23:00:00,00:55:00,27.22,,,T2
35699,2025-04-19,12:30:00,13:56:00,94.58,,,T10
35700,2025-01-23,12:00:00,12:31:00,78.01,,LH1606,T7
35701,2025-05-16,17:30:00,18:06:00,346.85,4.0,NZ4614,T23
35702,2025-05-13,11:00:00,12:17:00,48.8,,TG3912,T14
35703,2025-02-13,17:30:00,18:28:00,82.6,,SA8416,T7
35704,2025-04-07,16:00:00,16:30:00,384.91,90.0,SK3956,T28
35705,2025-03-05,22:30:00,23:11:00,291.59,,,T28
35706,2024-12-07,19:30:00,21:25:00,5.54,,NZ4633,T2
35707,2025-03-27,17:00:00,17:57:00,32.31,9.0,EK8568,T2
35708,2025-03-01,16:00:00,17:29:00,28.35,81.0,AA9509,T13
35709,2025-02-05,19:00:00,20:21:00,121.81,26.0,NZ9915,T3
35710,2025-03-06,17:00:00,17:54:00,121.98,30.0,KL6936,T11
35711,2024-12-23,13:30:00,14:34:00,67.36,,,T10
35712,2025-02-10,18:00:00,18:53:00,76.23,33.0,QR5977,T16
35713,2024-12-10,23:30:00,00:44:00,92.91,38.0,NZ4614,T10
35714,2025-01-22,12:30:00,13:53:00,71.96,,KE2015,T6
35715,2025-04-08,12:00:00,13:20:00,22.25,,,T2
35716,2025-03-09,20:00:00,21:31:00,34.42,,QR8922,T6
35717,2025-05-04,16:30:00,17:10:00,81.65,43.0,SQ9336,T2
35718,2024-12-06,14:30:00,15:48:00,248.51,69.0,QF3279,T19
35719,2025-05-08,18:30:00,19:26:00,239.92,8.0,AA2358,T29
35720,2025-02-28,23:30:00,00:25:00,68.5,,AA9509,T8
35721,2025-02-11,17:00:00,17:32:00,177.07,72.0,AI1298,T25
35722,2025-01-19,19:30:00,20:14:00,67.02,,SQ5766,T4
35723,2025-02-21,22:00:00,23:40:00,72.89,,,T11
35724,2025-02-16,13:30:00,15:10:00,36.16,,,T1
35725,2025-01-17,17:30:00,18:05:00,240.75,,,T31
35726,2025-03-01,13:30:00,15:29:00,97.3,18.0,DL5835,T12
35727,2025-01-12,18:00:00,18:32:00,273.59,91.0,SQ2999,T19
35728,2025-05-28,17:30:00,19:05:00,40.84,,NZ4633,T5
35729,2025-05-27,20:00:00,20:45:00,43.5,60.0,IB5133,T22
35730,2025-02-18,23:30:00,00:09:00,181.69,97.0,AA3291,T31
35731,2025-05-08,11:30:00,12:10:00,22.76,,,T27
35732,2024-12-23,20:30:00,21:29:00,288.08,72.0,AI1298,T21
35733,2024-12-05,11:00:00,11:42:00,319.85,55.0,SK7967,T30
35734,2024-12-26,16:30:00,17:51:00,65.25,9.0,EK8568,T5
35735,2024-12-19,11:30:00,12:29:00,190.66,99.0,QF9924,T29
35736,2025-03-13,21:00:00,22:08:00,280.82,63.0,BA3445,T19
35737,2025-05-23,23:30:00,00:14:00,28.17,,,T9
35738,2025-05-11,18:00:00,18:39:00,192.76,61.0,SK2434,T26
35739,2025-01-03,23:30:00,00:10:00,316.17,98.0,AA9509,T29
35740,2024-12-23,14:30:00,16:07:00,10.45,,TG6898,T3
35741,2025-02-12,19:00:00,19:59:00,47.86,96.0,SQ9484,T14
35742,2024-12-05,15:30:00,17:21:00,112.6,,,T15
35743,2025-03-16,21:30:00,22:07:00,146.41,12.0,SA8416,T9
35744,2024-12-15,20:00:00,20:57:00,320.41,,EK2258,T31
35745,2024-12-29,18:00:00,18:34:00,60.99,,AV2754,T3
35746,2025-03-15,13:00:00,13:47:00,86.51,35.0,AA9509,T17
35747,2025-05-24,22:30:00,23:36:00,70.51,,,T30
35748,2024-12-04,14:00:00,15:15:00,277.26,,EK2255,T24
35749,2025-05-26,11:00:00,11:42:00,328.15,55.0,SK7967,T29
35750,2025-04-10,13:00:00,13:31:00,223.4,76.0,NH8896,T19
35751,2025-01-27,11:30:00,12:58:00,24.03,,KE7499,T3
35752,2024-12-20,11:00:00,11:46:00,449.32,8.0,AA2358,T30
35753,2025-05-23,21:30:00,23:04:00,103.7,,SQ9484,T6
35754,2025-03-24,15:00:00,16:48:00,113.25,,,T12
35755,2025-01-28,21:30:00,22:46:00,87.97,93.0,EK2255,T5
35756,2025-01-05,21:00:00,22:04:00,150.79,5.0,QF4544,T11
35757,2025-03-26,14:00:00,15:26:00,148.87,,AM4035,T24
35758,2025-04-17,23:30:00,00:42:00,142.25,78.0,DL9163,T23
35759,2024-12-24,11:30:00,12:02:00,77.67,,,T6
35760,2025-05-13,12:00:00,12:46:00,55.97,92.0,KL6524,T8
35761,2025-04-13,11:00:00,11:55:00,238.47,32.0,AA7149,T21
35762,2025-02-09,19:00:00,19:44:00,265.92,96.0,SQ9484,T13
35763,2025-05-01,21:00:00,22:37:00,66.97,,SQ2917,T14
35764,2025-02-21,19:30:00,20:05:00,240.94,92.0,KL6524,T12
35765,2025-03-15,13:00:00,14:27:00,85.62,,,T30
35766,2025-03-17,17:00:00,18:01:00,299.71,97.0,AA3291,T28
35767,2024-12-08,11:00:00,12:04:00,131.46,37.0,SQ5766,T9
35768,2025-02-26,21:30:00,22:36:00,125.5,83.0,NZ6489,T8
35769,2024-12-26,14:00:00,14:36:00,180.61,45.0,SK2136,T21
35770,2024-12-15,22:30:00,00:13:00,63.33,38.0,NZ4614,T13
35771,2024-12-05,20:30:00,21:45:00,227.59,41.0,AC5771,T23
35772,2025-02-20,13:00:00,13:39:00,72.5,37.0,SQ5766,T13
35773,2025-02-12,23:00:00,23:38:00,351.3,77.0,TG7834,T26
35774,2025-02-28,15:30:00,16:28:00,58.93,,,T5
35775,2025-04-03,16:00:00,16:43:00,198.12,34.0,SA8759,T8
35776,2025-05-23,14:30:00,15:46:00,49.37,9.0,EK8568,T4
35777,2025-02-06,21:00:00,22:00:00,219.82,20.0,BA8849,T21
35778,2025-02-17,23:30:00,00:20:00,193.95,27.0,AI6847,T23
35779,2025-03-27,19:00:00,20:11:00,85.18,60.0,IB5133,T25
35780,2025-05-07,11:00:00,12:32:00,58.32,,EK3787,T5
35781,2025-05-11,14:00:00,15:05:00,28.98,93.0,EK2255,T1
35782,2025-03-04,15:30:00,17:05:00,101.34,72.0,AI1298,T22
35783,2025-03-30,21:30:00,22:29:00,197.64,89.0,IB8118,T31
35784,2025-02-02,16:00:00,17:03:00,205.36,24.0,TG5589,T25
35785,2025-03-22,12:00:00,12:43:00,107.97,21.0,SQ2917,T14
35786,2025-03-12,13:30:00,14:15:00,52.97,14.0,EK7825,T5
35787,2025-03-16,11:00:00,11:47:00,137.27,45.0,SK2136,T21
35788,2025-01-31,14:00:00,15:49:00,121.04,93.0,EK2255,T4
35789,2024-12-18,13:00:00,13:50:00,278.78,69.0,QF3279,T23
35790,2024-12-13,22:00:00,23:35:00,45.26,,,T2
35791,2025-05-29,23:00:00,23:32:00,29.68,,QR5977,T3
35792,2025-01-02,23:00:00,00:56:00,39.22,,,T11
35793,2024-12-26,15:00:00,15:59:00,169.61,21.0,SQ2917,T12
35794,2024-12-28,17:30:00,18:19:00,169.12,13.0,KE7499,T18
35795,2025-05-15,18:00:00,19:02:00,224.29,15.0,BA1583,T26
35796,2025-04-28,14:30:00,15:38:00,73.68,,,T2
35797,2025-01-16,15:00:00,15:52:00,74.29,,IB8118,T7
35798,2025-02-24,20:00:00,20:37:00,47.34,,IB8118,T13
35799,2025-04-22,16:30:00,17:23:00,70.94,,,T5
35800,2025-02-27,16:00:00,16:54:00,18.34,,,T21
35801,2025-01-21,17:00:00,17:57:00,65.12,84.0,AC9073,T1
35802,2025-01-20,21:30:00,23:29:00,288.0,95.0,QR8922,T25
35803,2025-03-12,19:00:00,20:01:00,25.0,,,T1
35804,2024-12-24,19:00:00,19:54:00,157.27,,AA6083,T26
35805,2025-02-21,12:30:00,13:20:00,97.56,83.0,NZ6489,T11
35806,2025-01-29,22:30:00,23:11:00,120.23,66.0,AC7816,T18
35807,2025-01-24,20:30:00,21:11:00,202.76,48.0,IB7458,T12
35808,2024-12-18,18:30:00,19:42:00,123.16,13.0,KE7499,T18
35809,2025-05-19,21:30:00,22:47:00,145.31,33.0,QR5977,T8
35810,2025-01-04,16:00:00,17:32:00,129.32,38.0,NZ4614,T17
35811,2025-01-06,16:00:00,17:04:00,107.66,75.0,UA6565,T12
35812,2025-05-11,23:30:00,00:50:00,45.9,,UA5839,T13
35813,2025-03-07,17:30:00,18:14:00,216.06,50.0,KE9893,T14
35814,2025-03-12,13:00:00,13:50:00,46.61,93.0,EK2255,T6
35815,2025-01-16,20:00:00,20:39:00,72.22,79.0,QR5279,T10
35816,2025-05-07,20:30:00,21:14:00,212.65,65.0,AF9744,T8
35817,2025-03-12,13:30:00,14:47:00,160.05,,,T27
35818,2025-02-15,11:00:00,12:55:00,171.03,,,T19
35819,2025-04-19,20:30:00,21:11:00,85.44,,AA2358,T22
35820,2025-04-06,17:00:00,18:10:00,304.74,63.0,BA3445,T24
35821,2025-05-02,15:30:00,16:26:00,129.38,10.0,TG4764,T13
35822,2025-01-16,13:30:00,14:50:00,200.63,42.0,AZ1593,T8
35823,2025-03-02,20:00:00,20:46:00,109.25,,,T26
35824,2025-05-14,14:30:00,16:19:00,53.5,,,T6
35825,2025-05-25,20:30:00,21:03:00,8.64,,WN5788,T2
35826,2025-05-27,18:00:00,18:48:00,200.44,98.0,AA9509,T30
35827,2025-02-14,16:30:00,17:02:00,128.19,,,T16
35828,2025-05-22,14:30:00,15:34:00,14.47,,,T2
35829,2025-05-15,17:00:00,17:51:00,202.51,28.0,AM2109,T15
35830,2025-04-20,14:00:00,14:55:00,47.63,67.0,EK3787,T18
35831,2025-02-17,22:00:00,23:21:00,182.33,,,T8
35832,2025-02-06,13:30:00,15:24:00,50.16,,EK3787,T14
35833,2025-03-10,15:00:00,16:09:00,92.21,,SQ6672,T9
35834,2024-12-11,11:30:00,12:24:00,253.14,82.0,QR4584,T27
35835,2025-02-27,16:00:00,16:57:00,220.63,59.0,SQ6672,T18
35836,2025-05-21,23:30:00,01:24:00,107.25,50.0,KE9893,T15
35837,2025-01-25,23:30:00,00:09:00,243.82,,EK8568,T21
35838,2025-02-24,11:30:00,12:28:00,312.21,51.0,DL9163,T29
35839,2025-03-07,16:30:00,17:30:00,456.43,51.0,DL9163,T31
35840,2025-04-02,14:00:00,14:43:00,104.21,,,T6
35841,2025-04-05,15:00:00,16:04:00,195.38,,,T27
35842,2025-02-16,22:00:00,22:48:00,131.29,,,T11
35843,2025-05-26,18:00:00,18:40:00,254.02,29.0,TG6898,T19
35844,2025-05-18,13:30:00,14:51:00,111.88,,,T22
35845,2024-12-10,17:30:00,18:29:00,275.71,99.0,QF9924,T30
35846,2025-01-27,11:00:00,11:48:00,101.95,,,T26
35847,2025-01-17,14:30:00,15:29:00,154.69,2.0,KE8581,T20
35848,2025-03-22,21:00:00,22:06:00,107.51,,,T8
35849,2024-12-11,14:30:00,15:25:00,75.25,,,T3
35850,2025-04-14,14:30:00,15:00:00,256.99,91.0,SQ2999,T20
35851,2025-03-25,16:30:00,18:01:00,144.07,14.0,EK7825,T3
35852,2025-01-17,20:00:00,20:53:00,157.76,28.0,AM2109,T8
35853,2025-04-29,16:30:00,17:08:00,209.33,60.0,IB5133,T18
35854,2025-04-06,16:30:00,17:10:00,280.85,67.0,EK3787,T22
35855,2025-02-07,11:30:00,12:57:00,25.95,,,T30
35856,2025-01-14,23:30:00,00:25:00,141.78,16.0,KE6665,T9
35857,2025-04-21,20:00:00,21:55:00,92.23,68.0,ET1450,T13
35858,2025-01-12,19:00:00,20:06:00,102.5,50.0,KE9893,T9
35859,2025-03-16,17:00:00,18:38:00,57.82,10.0,TG4764,T16
35860,2025-04-23,23:30:00,00:43:00,115.59,5.0,QF4544,T11
35861,2025-05-09,11:00:00,12:29:00,486.49,62.0,AM8076,T27
35862,2025-04-23,23:00:00,00:46:00,50.24,81.0,AA9509,T12
35863,2025-02-19,14:00:00,14:45:00,159.7,,AI9507,T31
35864,2025-01-01,14:00:00,15:12:00,82.57,14.0,EK7825,T6
35865,2025-03-23,23:30:00,00:33:00,87.75,76.0,NH8896,T25
35866,2025-02-16,15:30:00,16:25:00,71.5,87.0,NZ8627,T23
35867,2025-02-10,23:30:00,00:14:00,127.26,11.0,QF9924,T10
35868,2025-03-20,23:30:00,01:21:00,16.65,,,T28
35869,2025-04-01,19:00:00,20:39:00,89.71,,,T8
35870,2025-03-06,11:00:00,12:32:00,11.63,,,T4
35871,2025-05-15,18:00:00,19:11:00,69.04,,KL6936,T3
35872,2025-03-30,17:30:00,18:30:00,166.96,,,T31
35873,2025-01-11,16:30:00,17:29:00,212.71,,SQ2999,T21
35874,2025-05-10,11:00:00,12:32:00,101.33,,,T8
35875,2025-04-30,12:00:00,12:39:00,156.87,96.0,SQ9484,T16
35876,2025-05-22,12:00:00,12:33:00,41.32,,,T14
35877,2025-01-14,12:30:00,14:04:00,40.65,,NZ1569,T6
35878,2025-04-18,17:00:00,18:38:00,95.07,,QF3279,T2
35879,2025-04-09,22:00:00,23:21:00,69.97,,,T6
35880,2025-03-07,22:00:00,22:49:00,69.13,,EK3787,T2
35881,2025-04-15,23:30:00,00:42:00,66.09,43.0,SQ9336,T5
35882,2025-04-08,21:00:00,21:31:00,435.6,89.0,IB8118,T26
35883,2025-05-08,13:30:00,14:06:00,223.93,16.0,KE6665,T11
35884,2025-02-01,23:00:00,23:37:00,25.63,,,T1
35885,2025-02-20,16:30:00,17:49:00,143.54,93.0,EK2255,T3
35886,2025-05-12,16:30:00,18:15:00,110.23,,TG7834,T10
35887,2025-05-25,20:00:00,20:36:00,213.94,99.0,QF9924,T27
35888,2024-12-30,11:30:00,12:09:00,174.95,27.0,AI6847,T25
35889,2025-05-05,11:00:00,12:23:00,225.6,12.0,SA8416,T14
35890,2024-12-27,22:30:00,23:01:00,53.67,,,T14
35891,2025-02-06,11:00:00,12:09:00,72.52,43.0,SQ9336,T2
35892,2024-12-20,15:00:00,15:58:00,131.73,,LH6321,T26
35893,2025-05-20,17:00:00,18:03:00,39.8,,,T2
35894,2025-04-15,13:30:00,14:03:00,101.55,79.0,QR5279,T15
35895,2024-12-27,11:30:00,13:21:00,145.06,26.0,NZ9915,T5
35896,2025-05-15,17:30:00,18:27:00,230.64,17.0,NZ1569,T21
35897,2025-02-01,21:00:00,22:04:00,40.99,,SK2136,T3
35898,2025-02-01,15:30:00,16:28:00,141.27,22.0,IB4367,T31
35899,2025-04-09,14:30:00,15:11:00,56.45,,,T19
35900,2025-02-16,14:00:00,14:38:00,66.57,62.0,AM8076,T31
35901,2024-12-02,14:30:00,15:17:00,148.1,,AF9744,T31
35902,2025-02-27,21:30:00,22:34:00,32.76,,,T12
35903,2025-05-15,11:00:00,11:43:00,350.08,90.0,SK3956,T31
35904,2025-04-05,12:30:00,13:03:00,208.18,35.0,AA9509,T17
35905,2025-01-17,12:00:00,13:09:00,78.35,26.0,NZ9915,T3
35906,2025-01-05,11:00:00,12:28:00,110.18,43.0,SQ9336,T2
35907,2025-03-18,11:30:00,12:21:00,52.47,70.0,AM4035,T12
35908,2025-04-04,21:30:00,22:52:00,124.31,,,T21
35909,2025-01-01,11:00:00,11:53:00,215.21,91.0,SQ2999,T24
35910,2025-04-01,14:30:00,15:06:00,86.85,94.0,EK2258,T31
35911,2025-02-20,18:00:00,19:13:00,118.49,,EK2258,T2
35912,2025-01-26,21:30:00,22:04:00,69.59,53.0,TG3912,T1
35913,2025-02-04,23:00:00,00:58:00,40.77,,NZ1569,T3
35914,2025-01-07,18:30:00,19:13:00,277.34,79.0,QR5279,T17
35915,2025-01-20,17:00:00,17:37:00,189.02,,EK2258,T17
35916,2025-05-27,11:00:00,11:56:00,279.58,76.0,NH8896,T25
35917,2025-03-27,12:00:00,12:56:00,322.61,57.0,NZ4633,T20
35918,2025-04-08,17:30:00,18:21:00,91.01,,NZ6489,T7
35919,2024-12-30,18:00:00,18:50:00,134.75,,NZ8627,T22
35920,2025-04-09,12:00:00,13:03:00,68.01,,,T17
35921,2025-05-28,11:30:00,12:18:00,34.97,,EK3787,T3
35922,2024-12-19,14:00:00,15:42:00,34.28,,EK2255,T4
35923,2025-03-19,17:30:00,18:22:00,124.23,7.0,NH5222,T18
35924,2025-05-04,12:00:00,13:16:00,222.27,100.0,TG7094,T21
35925,2024-12-13,21:30:00,22:15:00,204.73,89.0,IB8118,T28
35926,2025-04-26,23:30:00,01:26:00,189.23,16.0,KE6665,T15
35927,2025-03-23,21:00:00,21:30:00,163.51,85.0,UA5839,T24
35928,2025-05-06,19:30:00,20:23:00,81.0,14.0,EK7825,T5
35929,2025-05-12,13:30:00,14:20:00,109.34,,,T7
35930,2024-12-18,19:30:00,20:58:00,187.84,65.0,AF9744,T9
35931,2024-12-25,12:30:00,14:29:00,62.32,93.0,EK2255,T7
35932,2025-05-22,13:30:00,14:04:00,100.03,79.0,QR5279,T8
35933,2024-12-09,17:00:00,17:37:00,148.33,,,T19
35934,2025-01-26,11:00:00,11:38:00,240.83,70.0,AM4035,T12
35935,2025-03-23,16:00:00,16:31:00,137.96,56.0,WN5788,T20
35936,2025-01-26,18:30:00,19:44:00,179.89,,AA7149,T16
35937,2025-05-18,17:00:00,17:44:00,77.07,,AV3764,T26
35938,2025-04-25,21:30:00,22:23:00,154.02,38.0,NZ4614,T11
35939,2025-03-20,11:30:00,12:23:00,146.89,76.0,NH8896,T19
35940,2025-04-22,21:30:00,22:51:00,79.67,,,T6
35941,2025-02-26,20:30:00,21:22:00,55.85,17.0,NZ1569,T19
35942,2025-05-06,18:00:00,18:33:00,143.01,,SK7967,T11
35943,2025-02-27,14:30:00,15:51:00,71.21,,,T3
35944,2025-02-18,19:00:00,19:55:00,146.59,,ET1450,T19
35945,2025-03-11,23:30:00,00:36:00,135.55,48.0,IB7458,T8
35946,2025-02-22,23:00:00,00:45:00,118.28,,,T30
35947,2025-02-14,23:00:00,23:37:00,96.14,35.0,AA9509,T12
35948,2025-05-23,22:00:00,23:19:00,34.75,,,T12
35949,2025-04-02,18:00:00,18:38:00,120.48,65.0,AF9744,T10
35950,2025-04-05,16:30:00,18:11:00,76.85,34.0,SA8759,T14
35951,2025-04-20,12:30:00,13:10:00,134.79,33.0,QR5977,T10
35952,2024-12-26,15:00:00,15:37:00,304.79,36.0,UA6219,T18
35953,2025-03-15,15:30:00,16:49:00,270.27,16.0,KE6665,T13
35954,2025-02-10,23:00:00,00:04:00,23.13,,KL7528,T26
35955,2024-12-22,14:00:00,15:18:00,49.26,,AZ1593,T1
35956,2025-03-01,23:00:00,00:17:00,86.4,,,T7
35957,2025-04-16,18:00:00,19:05:00,52.05,,,T3
35958,2025-05-08,11:00:00,12:49:00,26.59,,WN5788,T6
35959,2025-01-20,11:30:00,12:29:00,73.63,,DL5835,T12
35960,2025-02-04,14:30:00,15:00:00,116.41,83.0,NZ6489,T10
35961,2025-01-10,19:30:00,21:24:00,12.78,,,T4
35962,2025-03-28,14:00:00,15:03:00,37.11,84.0,AC9073,T3
35963,2025-05-30,18:30:00,19:50:00,171.97,28.0,AM2109,T8
35964,2025-01-19,23:30:00,00:28:00,369.21,41.0,AC5771,T19
35965,2025-03-03,14:00:00,15:42:00,59.87,5.0,QF4544,T16
35966,2025-03-31,23:30:00,01:29:00,22.31,,SQ2999,T4
35967,2025-02-22,18:30:00,20:01:00,110.44,31.0,AF4268,T27
35968,2024-12-26,17:00:00,18:34:00,112.81,65.0,AF9744,T10
