Order_ID;Date_day;Time_order;Time_checkout;Amount_price;Reservation_ID;Customer_ID;Table_ID
40228;29.01.2025;12:00:00;13:56:00;192,89;;AC9073;T17
40229;08.05.2025;23:30:00;01:10:00;230,8;610;SK2434;T26
40230;02.04.2025;11:00:00;11:46:00;152,2;410;AC5771;T18
40231;20.05.2025;21:00:00;21:30:00;43,89;430;SQ9336;T1
40232;11.02.2025;16:00:00;16:40:00;311,29;;DL5835;T22
40233;25.01.2025;14:30:00;16:16:00;172,18;;;T30
40234;29.05.2025;20:00:00;21:27:00;90,77;260;NZ9915;T2
40235;17.03.2025;21:30:00;22:30:00;101,61;370;SQ5766;T8
40236;30.12.2024;21:00:00;21:35:00;119,14;680;ET1450;T17
40237;16.04.2025;23:30:00;00:07:00;127,43;140;EK7825;T5
40238;22.04.2025;11:00:00;12:16:00;90,26;530;TG3912;T5
40239;13.01.2025;20:00:00;21:02:00;70,53;;TG7834;T6
40240;05.12.2024;17:30:00;18:32:00;21,82;260;NZ9915;T7
40241;27.04.2025;23:30:00;00:47:00;146,02;340;SA8759;T10
40242;03.04.2025;21:00:00;21:32:00;212,08;;KE8581;T24
40243;05.01.2025;18:30:00;19:51:00;9,9;;QR5977;T2
40244;13.02.2025;12:00:00;12:30:00;151,73;;;T28
40245;03.01.2025;16:00:00;16:31:00;73,52;790;QR5279;T17
40246;18.02.2025;11:30:00;12:11:00;388,59;;BA3445;T21
40247;26.12.2024;11:00:00;11:35:00;76,19;830;NZ6489;T11
40248;09.01.2025;17:00:00;18:00:00;53,31;480;IB7458;T9
40249;17.05.2025;23:00:00;00:47:00;77,83;260;NZ9915;T4
40250;25.02.2025;11:00:00;11:35:00;54,44;;EK7825;T20
40251;01.05.2025;20:00:00;20:54:00;199,92;800;KL7528;T8
40252;05.03.2025;21:00:00;22:11:00;187,72;50;QF4544;T8
40253;20.12.2024;17:00:00;17:35:00;45,14;430;SQ9336;T5
40254;19.02.2025;18:30:00;19:18:00;321,42;110;QF9924;T10
40255;07.12.2024;19:30:00;20:06:00;436,26;620;AM8076;T27
40256;04.01.2025;11:30:00;12:56:00;124,43;930;EK2255;T7
40257;14.12.2024;22:00:00;22:51:00;188,1;;QF4544;T8
40258;06.02.2025;11:00:00;11:39:00;221,41;;;T18
40259;06.05.2025;13:30:00;14:16:00;31,98;;;T23
40260;03.12.2024;15:30:00;16:07:00;79,06;;SA8759;T4
40261;20.03.2025;18:00:00;19:50:00;43,42;;;T5
40262;19.03.2025;23:30:00;01:14:00;142,17;;UA6588;T28
40263;21.12.2024;14:00:00;14:41:00;263,39;;;T9
40264;04.05.2025;19:30:00;20:40:00;35,26;140;EK7825;T5
40265;29.03.2025;17:00:00;17:55:00;54,39;;;T5
40266;10.12.2024;18:00:00;18:36:00;182,58;420;AZ1593;T11
40267;05.01.2025;16:00:00;17:49:00;103,54;;;T6
40268;07.03.2025;17:00:00;17:35:00;106,18;;;T17
40269;29.03.2025;12:00:00;13:51:00;52,01;;;T2
40270;01.02.2025;17:00:00;17:50:00;171,58;980;AA9509;T30
40271;22.12.2024;21:00:00;21:46:00;153,12;100;TG4764;T12
40272;11.02.2025;22:00:00;22:35:00;150,02;;;T30
40273;15.04.2025;23:00:00;00:59:00;63,84;;AM4035;T3
40274;15.01.2025;16:30:00;17:49:00;12,78;;;T5
40275;16.04.2025;21:00:00;21:56:00;121,67;;AA6083;T21
40276;31.01.2025;11:00:00;12:18:00;93,45;160;KE6665;T15
40277;05.05.2025;23:30:00;00:39:00;97,3;840;AC9073;T6
40278;14.02.2025;11:30:00;12:01:00;241,99;770;TG7834;T26
40279;24.04.2025;16:30:00;17:43:00;83,39;;TG7094;T6
40280;14.04.2025;21:00:00;22:45:00;288,77;120;SA8416;T16
40281;01.12.2024;11:30:00;12:17:00;186,92;320;AA7149;T19
40282;13.12.2024;15:00:00;15:49:00;162,64;310;AF4268;T30
40283;16.01.2025;21:30:00;22:16:00;169,39;;AA9509;T31
40284;13.02.2025;20:00:00;21:34:00;51,51;;AF4268;T5
40285;26.05.2025;11:00:00;12:13:00;390,12;;;T20
40286;21.02.2025;11:30:00;12:16:00;46,46;;NZ4633;T7
40287;18.01.2025;16:00:00;16:52:00;342,86;740;NZ5365;T18
40288;02.12.2024;20:30:00;21:34:00;142,95;;LH1606;T30
40289;20.02.2025;20:30:00;21:36:00;108,69;;TG4764;T30
40290;16.05.2025;14:00:00;14:59:00;81,36;;IB8118;T29
40291;30.03.2025;19:30:00;20:10:00;96,5;430;SQ9336;T3
40292;23.12.2024;19:00:00;19:54:00;321,75;;SA3890;T31
40293;31.12.2024;18:30:00;19:14:00;74,42;340;SA8759;T15
40294;14.02.2025;11:00:00;11:35:00;227,99;950;QR8922;T21
40295;04.12.2024;22:30:00;23:22:00;456,74;820;QR4584;T27
40296;20.04.2025;18:00:00;19:46:00;44,26;;SQ5766;T1
40297;29.03.2025;14:30:00;15:46:00;27,11;;AA3291;T3
40298;15.01.2025;11:00:00;12:30:00;88,06;;AV3764;T27
40299;14.03.2025;13:00:00;14:07:00;113,17;140;EK7825;T2
40300;07.12.2024;13:30:00;15:28:00;72,69;;EK8568;T6
40301;02.12.2024;12:00:00;13:56:00;96,65;;;T5
40302;29.03.2025;16:30:00;17:36:00;59,81;;;T6
40303;27.04.2025;22:00:00;22:57:00;218,09;470;AV2754;T21
40304;23.03.2025;16:00:00;16:44:00;72,09;;;T26
40305;17.03.2025;20:00:00;20:39:00;109,53;50;QF4544;T14
40306;28.12.2024;11:00:00;12:37:00;117,51;380;NZ4614;T11
40307;01.12.2024;11:30:00;12:48:00;17,76;;;T8
40308;24.05.2025;11:00:00;11:33:00;12;;;T7
40309;24.03.2025;22:30:00;23:26:00;54,2;;SA3890;T14
40310;26.12.2024;23:30:00;01:29:00;83,17;800;KL7528;T12
40311;07.04.2025;14:00:00;14:30:00;72,35;500;KE9893;T15
40312;01.04.2025;16:30:00;17:18:00;125,35;;DL5835;T23
40313;04.05.2025;22:30:00;00:26:00;72,58;;;T11
40314;08.02.2025;19:30:00;20:10:00;50,71;;QF9924;T17
40315;30.05.2025;18:30:00;19:00:00;243,97;550;SK7967;T29
40316;27.05.2025;14:30:00;15:24:00;180,16;30;AA6083;T31
40317;01.03.2025;18:00:00;18:32:00;72,6;930;EK2255;T6
40318;11.05.2025;17:00:00;19:00:00;4,07;;QF9924;T6
40319;05.12.2024;11:00:00;12:28:00;103,44;;;T8
40320;21.02.2025;11:00:00;11:52:00;242,8;590;SQ6672;T21
40321;12.04.2025;23:00:00;00:41:00;63,62;140;EK7825;T7
40322;31.12.2024;19:30:00;20:32:00;115,28;;KE2015;T26
40323;09.04.2025;22:00:00;23:22:00;60,05;;;T10
40324;06.02.2025;19:00:00;20:22:00;138,23;930;EK2255;T5
40325;05.02.2025;15:00:00;15:58:00;139,53;;;T17
40326;12.02.2025;16:30:00;18:03:00;64,16;140;EK7825;T6
40327;22.12.2024;15:30:00;17:10:00;3,88;;;T1
40328;30.03.2025;23:30:00;00:55:00;184,3;80;AA2358;T26
40329;24.04.2025;16:00:00;16:54:00;302,49;;IB8996;T25
40330;20.03.2025;23:00:00;00:37:00;142,57;;;T29
40331;25.03.2025;23:30:00;00:08:00;51,63;;SQ9336;T5
40332;19.05.2025;16:00:00;17:18:00;91,57;570;NZ4633;T23
40333;08.03.2025;13:30:00;14:06:00;108,91;930;EK2255;T4
40334;22.05.2025;19:30:00;20:14:00;136,42;;AF4268;T17
40335;07.05.2025;12:30:00;13:04:00;157,85;790;QR5279;T12
40336;14.05.2025;19:00:00;19:59:00;285,99;;AM4035;T25
40337;16.04.2025;12:00:00;12:57:00;125,58;490;KE2015;T27
40338;29.05.2025;13:30:00;15:05:00;83,31;;KE2015;T3
40339;25.12.2024;21:30:00;23:06:00;90,19;;AM2109;T7
40340;24.03.2025;15:30:00;17:27:00;93,61;90;EK8568;T6
40341;14.02.2025;16:00:00;16:58:00;137,81;350;AA9509;T8
40342;20.05.2025;18:00:00;19:11:00;192,31;280;AM2109;T8
40343;31.05.2025;19:00:00;19:35:00;86,33;;;T10
40344;10.03.2025;16:30:00;17:21:00;42,34;;AC5771;T9
40345;13.02.2025;16:30:00;18:08:00;52,47;;;T3
40346;02.02.2025;13:00:00;13:44:00;24,22;;;T10
40347;28.04.2025;22:00:00;23:20:00;151;250;LH6321;T8
40348;03.12.2024;15:00:00;15:51:00;250,61;;;T26
40349;11.12.2024;13:00:00;15:00:00;118,12;;;T7
40350;13.12.2024;11:30:00;12:08:00;196,83;940;EK2258;T30
40351;27.03.2025;15:00:00;16:57:00;109,78;90;EK8568;T2
40352;05.05.2025;14:00:00;14:58:00;215,52;350;AA9509;T13
40353;05.04.2025;14:30:00;15:49:00;38,98;;;T30
40354;05.03.2025;22:00:00;23:28:00;99,58;830;NZ6489;T14
40355;07.05.2025;12:30:00;13:23:00;110,48;;SQ2917;T9
40356;17.01.2025;11:30:00;12:18:00;61,23;260;NZ9915;T7
40357;24.12.2024;23:30:00;01:26:00;308,82;550;SK7967;T29
40358;23.03.2025;15:00:00;15:43:00;111,77;;;T22
40359;22.02.2025;13:00:00;13:42:00;286,5;410;AC5771;T18
40360;25.05.2025;21:00:00;22:21:00;142,77;;NZ8627;T24
40361;13.01.2025;17:00:00;17:30:00;475,42;880;AA5870;T28
40362;14.05.2025;15:00:00;15:30:00;169,91;270;AI6847;T19
40363;27.03.2025;11:00:00;11:33:00;209,83;520;AI9507;T29
40364;30.01.2025;14:00:00;14:45:00;121,59;800;KL7528;T11
40365;22.12.2024;16:30:00;18:16:00;87,36;;TG4764;T7
40366;19.03.2025;11:00:00;12:13:00;33,14;;;T1
40367;09.02.2025;15:30:00;16:15:00;204,66;;;T22
40368;10.01.2025;19:00:00;19:45:00;55,19;;;T21
40369;23.02.2025;13:30:00;15:18:00;95,9;260;NZ9915;T5
40370;27.02.2025;15:30:00;16:28:00;184,17;230;AA6867;T28
40371;02.01.2025;18:30:00;19:12:00;157,29;150;BA1583;T30
40372;06.12.2024;11:30:00;12:29:00;87,88;930;EK2255;T6
40373;04.12.2024;16:00:00;16:42:00;209,59;;SQ9336;T31
40374;27.12.2024;17:30:00;18:06:00;61;;TG3912;T10
40375;08.04.2025;17:30:00;19:28:00;25,97;;UA5839;T5
40376;01.02.2025;16:00:00;17:27:00;39,53;260;NZ9915;T6
40377;16.04.2025;11:00:00;12:00:00;217,78;;;T21
40378;27.04.2025;23:30:00;00:06:00;84,49;590;SQ6672;T25
40379;12.02.2025;21:00:00;21:54:00;45,92;;AZ1593;T2
40380;07.12.2024;16:30:00;17:28:00;540,68;80;AA2358;T31
40381;28.04.2025;17:00:00;17:59:00;251,72;570;NZ4633;T21
40382;23.02.2025;13:30:00;14:41:00;96,4;140;EK7825;T1
40383;09.05.2025;13:30:00;14:08:00;39,81;140;EK7825;T4
40384;18.12.2024;15:00:00;15:35:00;200,02;;;T28
40385;04.04.2025;21:00:00;22:26:00;22,09;;AC9073;T1
40386;11.12.2024;11:30:00;13:05:00;125,71;140;EK7825;T2
40387;05.04.2025;15:30:00;17:08:00;67,46;;;T7
40388;18.03.2025;16:00:00;16:30:00;324,72;850;UA5839;T24
40389;23.04.2025;19:00:00;20:50:00;53,72;;;T5
40390;01.12.2024;17:30:00;19:26:00;61,22;530;TG3912;T1
40391;25.01.2025;15:00:00;15:43:00;11,86;;;T2
40392;04.02.2025;13:00:00;13:52:00;41,5;;;T3
40393;30.12.2024;16:00:00;16:50:00;163,54;;;T24
40394;28.04.2025;11:00:00;11:41:00;214,62;;;T20
40395;24.04.2025;17:30:00;18:00:00;147,24;230;AA6867;T30
40396;15.04.2025;19:00:00;19:38:00;34,91;;TG7834;T1
40397;31.03.2025;14:00:00;14:38:00;121,84;;;T17
40398;25.02.2025;13:00:00;14:47:00;124,78;260;NZ9915;T5
40399;14.05.2025;13:30:00;14:44:00;68,36;;;T7
40400;03.01.2025;21:30:00;22:17:00;173,78;340;SA8759;T10
40401;17.12.2024;15:30:00;16:48:00;171,07;;AC5771;T1
40402;14.12.2024;19:30:00;20:12:00;80,94;210;SQ2917;T13
40403;27.12.2024;16:30:00;17:27:00;159,43;160;KE6665;T14
40404;25.04.2025;23:00:00;23:51:00;309,86;30;AA6083;T29
40405;19.03.2025;22:30:00;23:01:00;261,87;410;AC5771;T23
40406;05.02.2025;11:00:00;12:43:00;103,89;;;T2
40407;29.05.2025;20:00:00;20:34:00;290,14;870;NZ8627;T24
40408;18.04.2025;11:30:00;12:23:00;162,91;720;AI1298;T23
40409;02.02.2025;22:00:00;22:53:00;111,77;840;AC9073;T7
40410;27.02.2025;16:30:00;17:09:00;93,89;;AV3764;T3
40411;18.12.2024;18:30:00;19:24:00;211,28;350;AA9509;T9
40412;12.03.2025;17:30:00;18:07:00;128,83;840;AC9073;T1
40413;16.01.2025;14:30:00;15:57:00;81,1;;;T1
40414;24.12.2024;23:00:00;00:23:00;26,97;;;T2
40415;19.01.2025;11:00:00;11:52:00;113,09;720;AI1298;T18
40416;23.02.2025;15:30:00;16:40:00;42,28;;NH8896;T15
40417;14.03.2025;13:00:00;14:23:00;238,84;980;AA9509;T27
40418;08.05.2025;19:30:00;20:37:00;54,72;650;AF9744;T13
40419;17.02.2025;21:00:00;21:44:00;43,51;;AA3291;T2
40420;30.01.2025;11:30:00;12:00:00;89,01;780;DL9163;T18
40421;13.04.2025;17:00:00;17:38:00;29,59;430;SQ9336;T1
40422;21.02.2025;22:30:00;00:24:00;149,02;500;KE9893;T15
40423;18.01.2025;23:00:00;23:37:00;23,99;;;T17
40424;07.01.2025;13:30:00;14:15:00;163,7;350;AA9509;T8
40425;24.01.2025;23:30:00;01:29:00;147,05;;;T17
40426;25.03.2025;11:30:00;12:43:00;152,33;;SQ2917;T3
40427;14.03.2025;22:00:00;22:44:00;282,41;110;QF9924;T9
40428;29.01.2025;14:00:00;14:57:00;51,52;;QF9924;T30
40429;29.01.2025;19:30:00;20:28:00;262,87;600;IB5133;T22
40430;07.04.2025;14:00:00;14:46:00;267,1;850;UA5839;T22
40431;15.04.2025;18:00:00;18:37:00;119,71;530;TG3912;T3
40432;13.02.2025;13:00:00;14:41:00;47,96;90;EK8568;T7
40433;15.01.2025;23:00:00;23:30:00;181,13;640;UA1158;T23
40434;22.12.2024;20:00:00;21:17:00;4;;SA3890;T3
40435;09.02.2025;17:30:00;18:10:00;449,42;150;BA1583;T30
40436;07.05.2025;22:30:00;23:02:00;319,93;130;KE7499;T21
40437;27.05.2025;18:00:00;19:30:00;46,81;;;T6
40438;09.02.2025;21:30:00;22:01:00;20,3;;UA6565;T17
40439;17.03.2025;13:00:00;14:07:00;9,46;;;T4
40440;02.04.2025;11:30:00;12:32:00;155,47;;LH1606;T31
40441;10.05.2025;23:30:00;01:00:00;133,69;70;NH5222;T19
40442;24.03.2025;15:00:00;16:15:00;25,04;;;T14
40443;01.12.2024;18:00:00;19:20:00;97,74;;;T27
40444;18.05.2025;20:00:00;20:53:00;250,5;20;KE8581;T22
40445;26.05.2025;21:00:00;21:40:00;137,55;;UA1158;T4
40446;06.12.2024;11:00:00;11:50:00;105,1;490;KE2015;T27
40447;03.02.2025;19:00:00;20:13:00;151,52;260;NZ9915;T6
40448;15.05.2025;17:30:00;18:28:00;133,54;;;T9
40449;02.05.2025;15:30:00;16:15:00;104,14;;;T20
40450;12.05.2025;17:00:00;18:19:00;28,87;;;T4
40451;11.03.2025;12:00:00;14:00:00;170,12;;;T2
40452;06.02.2025;12:30:00;13:19:00;156,11;;;T10
40453;20.05.2025;15:00:00;15:42:00;62,49;;;T5
40454;05.05.2025;17:30:00;19:02:00;84,78;840;AC9073;T7
40455;28.03.2025;18:00:00;18:50:00;179,1;710;UA8685;T29
40456;08.05.2025;11:30:00;12:32:00;77,42;;;T7
40457;16.02.2025;14:00:00;14:53:00;85,52;680;ET1450;T16
40458;30.05.2025;15:00:00;16:04:00;121,13;90;EK8568;T3
40459;09.01.2025;22:00:00;23:37:00;85,73;430;SQ9336;T4
40460;25.04.2025;23:30:00;00:31:00;291,72;1000;TG7094;T18
40461;17.01.2025;23:30:00;01:29:00;25,22;;;T13
40462;10.04.2025;11:00:00;11:55:00;46,59;540;LH1606;T8
40463;31.01.2025;15:00:00;15:36:00;45,02;;;T22
40464;10.02.2025;23:00:00;00:54:00;431,73;900;SK3956;T30
40465;21.01.2025;16:30:00;17:00:00;377,49;;;T30
40466;23.05.2025;22:30:00;23:28:00;398,23;130;KE7499;T18
40467;11.12.2024;12:00:00;13:17:00;31,16;;SQ5766;T5
40468;08.01.2025;13:00:00;13:38:00;145,89;280;AM2109;T13
40469;27.04.2025;23:00:00;23:31:00;19;;QR4584;T3
40470;19.02.2025;17:00:00;17:38:00;50,5;;QF4544;T1
40471;29.03.2025;13:00:00;14:31:00;56,43;;NZ4633;T5
40472;21.04.2025;14:30:00;16:04:00;89,75;260;NZ9915;T3
40473;20.02.2025;14:30:00;15:17:00;209,7;;;T27
40474;02.03.2025;15:30:00;16:15:00;75,92;300;KL6936;T13
40475;14.04.2025;23:30:00;01:29:00;353,17;320;AA7149;T18
40476;09.03.2025;21:00:00;21:51:00;166,12;;;T8
40477;14.12.2024;22:00:00;22:46:00;95,59;930;EK2255;T5
40478;31.05.2025;13:00:00;13:44:00;48,51;;;T19
40479;13.02.2025;22:30:00;23:04:00;296,63;320;AA7149;T18
40480;02.01.2025;23:30:00;01:13:00;131,34;;;T13
40481;09.02.2025;20:30:00;22:12:00;146,5;;;T5
40482;09.04.2025;22:30:00;23:04:00;73,77;;;T1
40483;22.04.2025;16:30:00;17:28:00;173,69;60;LA3959;T16
40484;08.12.2024;14:30:00;15:13:00;185,57;220;IB4367;T29
40485;30.03.2025;22:00:00;22:57:00;177,78;;BA3445;T27
40486;28.02.2025;11:00:00;11:51:00;248,85;;KL6936;T25
40487;18.01.2025;11:00:00;11:34:00;257,61;960;SQ9484;T15
40488;04.03.2025;13:00:00;13:49:00;111,85;700;AM4035;T11
40489;09.01.2025;17:00:00;18:24:00;268,03;100;TG4764;T12
40490;28.03.2025;13:00:00;13:53:00;35,95;50;QF4544;T17
40491;17.05.2025;16:30:00;17:05:00;255,96;310;AF4268;T29
40492;01.04.2025;13:30:00;15:10:00;13,78;;SK3956;T7
40493;02.03.2025;16:30:00;17:27:00;251,74;;BA2226;T25
40494;23.04.2025;12:30:00;13:28:00;278,87;;NZ8627;T13
40495;21.12.2024;22:00:00;23:32:00;52,95;;AC7816;T4
40496;31.12.2024;15:30:00;16:02:00;364,56;880;AA5870;T28
40497;10.12.2024;15:00:00;15:32:00;136,42;;TG7834;T29
40498;27.01.2025;19:00:00;19:36:00;66,83;;;T4
40499;28.05.2025;21:00:00;21:53:00;408,4;940;EK2258;T30
40500;13.02.2025;14:00:00;14:41:00;20,29;;KL6524;T12
40501;14.01.2025;14:00:00;16:00:00;84,74;90;EK8568;T2
40502;05.04.2025;13:30:00;14:18:00;26,16;;;T3
40503;01.01.2025;19:00:00;20:14:00;56,15;;;T4
40504;12.03.2025;22:00:00;22:42:00;126,85;330;QR5977;T13
40505;05.03.2025;14:30:00;15:22:00;209,86;320;AA7149;T18
40506;13.04.2025;20:00:00;20:57:00;269,81;;NZ6489;T27
40507;08.02.2025;12:00:00;13:23:00;54,11;930;EK2255;T7
40508;02.12.2024;13:30:00;14:51:00;143,28;;;T1
40509;27.01.2025;19:00:00;19:46:00;182,93;160;KE6665;T16
40510;03.01.2025;17:30:00;18:06:00;58,8;;SQ2917;T31
40511;01.12.2024;23:00:00;00:12:00;78;;QR5279;T6
40512;16.02.2025;21:30:00;22:41:00;113,49;760;NH8896;T20
40513;05.12.2024;15:00:00;15:39:00;28,18;;;T6
40514;11.12.2024;16:30:00;17:16:00;34,45;;;T4
40515;20.01.2025;21:00:00;21:38:00;112,6;;IB8118;T27
40516;22.12.2024;11:00:00;12:11:00;69,43;;EK2255;T9
40517;11.02.2025;14:30:00;15:30:00;455,55;150;BA1583;T28
40518;10.04.2025;11:30:00;13:29:00;257,38;120;SA8416;T15
40519;29.01.2025;14:30:00;15:50:00;288,88;770;TG7834;T26
40520;05.12.2024;20:30:00;21:03:00;65,63;;;T4
40521;09.03.2025;14:00:00;14:43:00;25,04;;BA3445;T14
40522;05.03.2025;17:30:00;18:44:00;34,42;380;NZ4614;T13
40523;25.12.2024;21:00:00;22:49:00;229,26;;BA8849;T10
40524;02.01.2025;15:00:00;16:50:00;25,54;930;EK2255;T2
40525;08.03.2025;19:30:00;20:27:00;113;250;LH6321;T8
40526;27.05.2025;16:00:00;16:48:00;38,91;530;TG3912;T7
40527;18.01.2025;23:30:00;01:27:00;74,75;530;TG3912;T1
40528;12.01.2025;22:30:00;23:18:00;168,07;110;QF9924;T15
40529;31.01.2025;20:00:00;20:33:00;170,8;;BA8849;T26
40530;07.04.2025;11:00:00;11:32:00;53,6;930;EK2255;T7
40531;14.04.2025;12:30:00;14:10:00;129,64;260;NZ9915;T6
40532;10.03.2025;17:30:00;18:00:00;150,47;;;T23
40533;20.05.2025;11:30:00;12:28:00;58,21;;;T13
40534;08.04.2025;13:30:00;14:31:00;183,55;;AI1298;T31
40535;12.05.2025;17:00:00;17:52:00;194,81;910;SQ2999;T20
40536;21.12.2024;19:00:00;19:41:00;8,6;;;T9
40537;26.04.2025;17:30:00;19:01:00;79,29;;;T5
40538;05.04.2025;21:30:00;22:24:00;373,59;990;QF9924;T27
40539;19.05.2025;17:00:00;18:58:00;177,14;960;SQ9484;T16
40540;20.03.2025;23:30:00;00:54:00;20,23;;LA3959;T26
40541;25.04.2025;23:00:00;00:04:00;112,14;;BA3445;T17
40542;09.03.2025;15:30:00;16:15:00;134,47;;SK2136;T2
40543;27.12.2024;23:00:00;00:16:00;84,94;430;SQ9336;T4
40544;05.12.2024;23:30:00;00:26:00;60,91;;;T14
40545;26.02.2025;23:30:00;01:27:00;107,44;370;SQ5766;T9
40546;21.01.2025;21:30:00;22:12:00;135,58;;;T13
40547;30.04.2025;23:00:00;00:16:00;125,28;;TG6898;T12
40548;23.12.2024;23:30:00;00:18:00;100,98;;AM7742;T14
40549;29.01.2025;16:00:00;16:39:00;30,58;;KL6524;T1
40550;25.01.2025;12:30:00;13:07:00;163,42;;;T24
40551;27.05.2025;23:30:00;01:00:00;80,58;260;NZ9915;T4
40552;24.01.2025;11:30:00;12:28:00;66,97;870;NZ8627;T19
40553;17.12.2024;14:00:00;14:30:00;72,78;;WN7777;T1
40554;09.12.2024;16:30:00;17:23:00;22,58;;;T2
40555;29.04.2025;23:30:00;01:30:00;109,42;;;T3
40556;17.01.2025;17:00:00;18:26:00;20,25;;;T4
40557;11.05.2025;19:00:00;20:04:00;96,04;840;AC9073;T3
40558;10.03.2025;16:30:00;17:01:00;112,18;950;QR8922;T23
40559;11.04.2025;12:00:00;12:38:00;116,44;50;QF4544;T11
40560;16.12.2024;19:30:00;21:22:00;67,42;;;T4
40561;29.05.2025;21:00:00;21:43:00;22,62;;;T10
40562;24.04.2025;22:30:00;00:02:00;41,66;;;T1
40563;09.04.2025;19:00:00;19:38:00;74,76;260;NZ9915;T3
40564;17.12.2024;14:30:00;15:18:00;177,3;420;AZ1593;T14
40565;21.04.2025;17:30:00;19:12:00;51,51;140;EK7825;T7
40566;31.12.2024;21:30:00;22:16:00;100,79;930;EK2255;T1
40567;02.05.2025;13:00:00;13:57:00;90,69;;KE2015;T15
40568;08.04.2025;18:00:00;19:27:00;57,85;;SK2136;T4
40569;21.02.2025;16:30:00;17:14:00;298,97;740;NZ5365;T19
40570;07.02.2025;20:00:00;21:28:00;34,89;;;T4
40571;07.01.2025;16:30:00;17:03:00;99,65;90;EK8568;T5
40572;30.03.2025;12:30:00;13:45:00;124,77;430;SQ9336;T7
40573;29.05.2025;23:30:00;00:35:00;270,66;520;AI9507;T28
40574;11.05.2025;17:00:00;18:22:00;388,07;390;SA3890;T29
40575;04.12.2024;16:30:00;17:12:00;100,89;;;T22
40576;10.01.2025;22:30:00;23:27:00;227,21;;AC7816;T26
40577;10.01.2025;21:00:00;21:57:00;88,95;;;T29
40578;27.03.2025;11:30:00;12:40:00;21,71;;;T3
40579;06.04.2025;23:30:00;00:51:00;248,68;460;BA2226;T22
40580;08.02.2025;12:00:00;13:45:00;97,6;;SA3890;T4
40581;09.02.2025;15:00:00;16:51:00;79,64;930;EK2255;T5
40582;19.01.2025;13:30:00;14:21:00;87,2;160;KE6665;T15
40583;13.01.2025;11:30:00;12:59:00;47,71;;;T7
40584;26.03.2025;16:00:00;16:44:00;131,17;280;AM2109;T9
40585;13.01.2025;18:30:00;19:58:00;192,43;;;T24
40586;16.12.2024;16:30:00;18:25:00;32,48;;KE2015;T2
40587;31.03.2025;17:30:00;18:13:00;121,36;810;AA9509;T8
40588;06.01.2025;11:00:00;11:30:00;56,51;680;ET1450;T15
40589;28.02.2025;17:30:00;18:23:00;87,31;;;T2
40590;20.05.2025;11:00:00;12:44:00;12,34;;AF9744;T3
40591;23.03.2025;20:00:00;21:04:00;102,38;;;T3
40592;24.02.2025;14:30:00;15:07:00;27,82;;QR5279;T16
40593;31.12.2024;16:00:00;16:39:00;58,44;300;KL6936;T15
40594;22.12.2024;15:00:00;15:34:00;54,16;140;EK7825;T3
40595;30.03.2025;22:30:00;23:06:00;41,57;660;AC7816;T20
40596;24.12.2024;11:00:00;12:47:00;192,32;;UA8685;T28
40597;14.03.2025;18:00:00;18:40:00;26,58;;QR4584;T1
40598;24.01.2025;11:30:00;12:21:00;44,44;430;SQ9336;T1
40599;23.01.2025;12:00:00;13:43:00;90,05;;;T3
40600;02.01.2025;22:30:00;23:24:00;196,84;790;QR5279;T10
40601;03.03.2025;21:30:00;22:59:00;45,23;;NZ5365;T9
40602;17.12.2024;19:00:00;19:30:00;75,22;280;AM2109;T15
40603;16.01.2025;23:00:00;00:43:00;47,29;;NZ4633;T4
40604;25.04.2025;19:30:00;20:03:00;109,55;90;EK8568;T5
40605;21.05.2025;15:30:00;16:39:00;48,36;;;T3
40606;26.01.2025;19:30:00;20:12:00;74,23;;;T25
40607;07.12.2024;19:00:00;20:26:00;142,96;480;IB7458;T13
40608;13.12.2024;17:30:00;18:15:00;87,1;370;SQ5766;T13
40609;10.05.2025;21:00:00;21:55:00;87,82;280;AM2109;T9
40610;16.02.2025;11:00:00;11:54:00;306,1;400;DL4188;T27
40611;13.01.2025;14:00:00;14:58:00;42,28;;AA6867;T26
40612;15.01.2025;22:30:00;23:30:00;277,63;350;AA9509;T8
40613;04.02.2025;12:30:00;13:11:00;102,78;;;T26
40614;11.02.2025;11:00:00;12:02:00;134,23;;QF9924;T7
40615;13.04.2025;23:00:00;23:49:00;13,2;;;T1
40616;10.02.2025;23:00:00;00:10:00;140,84;;;T17
40617;28.05.2025;21:00:00;22:06:00;275,86;710;UA8685;T26
40618;13.04.2025;19:00:00;20:03:00;80,49;140;EK7825;T3
40619;30.12.2024;11:00:00;12:14:00;57,9;;;T16
40620;12.04.2025;18:00:00;18:30:00;36,49;370;SQ5766;T10
40621;22.03.2025;19:30:00;20:57:00;17,37;;SQ9336;T3
40622;28.01.2025;18:30:00;19:09:00;201,64;960;SQ9484;T9
40623;04.12.2024;22:00:00;22:57:00;56,36;140;EK7825;T3
40624;18.04.2025;17:00:00;17:35:00;97,78;550;SK7967;T26
40625;20.02.2025;23:00:00;00:09:00;42,65;500;KE9893;T12
40626;03.01.2025;15:00:00;16:22:00;36,92;;;T2
40627;09.03.2025;22:30:00;23:22:00;84,41;;KE6665;T30
40628;24.04.2025;11:00:00;12:12:00;217,43;;EK2255;T19
40629;26.01.2025;23:30:00;01:19:00;164,39;280;AM2109;T13
40630;01.03.2025;12:30:00;13:13:00;351,52;390;SA3890;T29
